County,Year,Age (<4YO),Gender (M),White,African,Asian,Hispanic,Other,Rate (per 10k),Rate predict
Contra Costa,2011,0,0,0,0,0,0,1,57.46,74.1456888889
Contra Costa,2011,0,1,0,0,0,0,1,123.2,117.184222222
Contra Costa,2011,1,0,1,0,0,0,0,69.55,66.8071238095
Contra Costa,2011,1,1,1,0,0,0,0,87.52,124.905111111
Contra Costa,2011,0,0,1,0,0,0,0,40.44,42.2211095238
Contra Costa,2011,0,1,1,0,0,0,0,55.14,45.2135
Contra Costa,2012,1,0,0,1,0,0,0,372.23,330.619977778
Contra Costa,2012,1,1,0,1,0,0,0,478.89,522.661777778
Contra Costa,2012,0,0,0,1,0,0,0,247.69,229.347222222
Contra Costa,2012,0,1,0,1,0,0,0,308.49,287.165
Contra Costa,2012,1,0,0,0,1,0,0,48.35,79.9776666667
Contra Costa,2012,1,1,0,0,1,0,0,81.28,130.792542857
Contra Costa,2012,0,0,0,0,1,0,0,16.98,44.7686666667
Contra Costa,2012,0,1,0,0,1,0,0,46.14,85.9545333333
Contra Costa,2012,1,0,0,0,0,1,0,84.0,79.9776666667
Contra Costa,2012,1,1,0,0,0,1,0,190.87,130.792542857
Contra Costa,2012,0,0,0,0,0,1,0,73.19,44.7686666667
Contra Costa,2012,0,1,0,0,0,1,0,125.99,85.9545333333
Contra Costa,2012,1,0,0,0,0,0,1,164.69,133.452133333
Contra Costa,2012,1,1,0,0,0,0,1,274.64,233.034488889
Contra Costa,2012,0,0,0,0,0,0,1,100.31,92.5296888889
Contra Costa,2012,0,1,0,0,0,0,1,119.81,115.847466667
Contra Costa,2012,1,0,1,0,0,0,0,62.28,79.9776666667
Contra Costa,2012,1,1,1,0,0,0,0,117.02,130.792542857
Contra Costa,2012,0,0,1,0,0,0,0,41.34,44.7686666667
Contra Costa,2012,0,1,1,0,0,0,0,51.06,85.9545333333
Contra Costa,2013,1,0,0,1,0,0,0,244.61,278.578595238
Contra Costa,2013,1,1,0,1,0,0,0,511.81,475.496444444
Contra Costa,2013,0,0,0,1,0,0,0,248.64,175.608422222
Contra Costa,2013,0,1,0,1,0,0,0,285.58,255.434366667
Contra Costa,2013,1,0,0,0,1,0,0,45.8,42.0647777778
Contra Costa,2013,1,1,0,0,1,0,0,66.09,80.3019111111
Contra Costa,2013,0,0,0,0,1,0,0,20.35,32.5776666667
Contra Costa,2013,0,1,0,0,1,0,0,45.09,56.1748333333
Contra Costa,2013,1,0,0,0,0,1,0,73.95,42.0647777778
Contra Costa,2013,1,1,0,0,0,1,0,165.79,80.3019111111
Contra Costa,2013,0,0,0,0,0,1,0,61.98,32.5776666667
Contra Costa,2013,0,1,0,0,0,1,0,103.35,56.1748333333
Contra Costa,2013,1,0,0,0,0,0,1,133.18,118.579111111
Contra Costa,2013,1,1,0,0,0,0,1,245.19,234.160777778
Contra Costa,2013,0,0,0,0,0,0,1,81.36,108.4854
Contra Costa,2013,0,1,0,0,0,0,1,92.12,133.441444444
Contra Costa,2013,1,0,1,0,0,0,0,27.05,42.0647777778
Contra Costa,2013,1,1,1,0,0,0,0,105.23,80.3019111111
Contra Costa,2013,0,0,1,0,0,0,0,40.51,32.5776666667
Contra Costa,2013,0,1,1,0,0,0,0,41.34,56.1748333333
Contra Costa,2014,1,0,0,1,0,0,0,296.63,298.544844444
Contra Costa,2014,1,1,0,1,0,0,0,553.77,511.682722222
Contra Costa,2014,0,0,0,1,0,0,0,293.51,252.518822222
Contra Costa,2014,0,1,0,1,0,0,0,306.93,256.191211111
Contra Costa,2014,1,0,0,0,1,0,0,61.84,72.8471746032
Contra Costa,2014,1,1,0,0,1,0,0,68.49,122.833902381
Contra Costa,2014,0,0,0,0,1,0,0,22.29,59.5973333333
Contra Costa,2014,0,1,0,0,1,0,0,44.34,66.4926888889
Contra Costa,2014,1,0,0,0,0,1,0,108.9,72.8471746032
Contra Costa,2014,1,1,0,0,0,1,0,168.73,122.833902381
Contra Costa,2014,0,0,0,0,0,1,0,71.27,59.5973333333
Contra Costa,2014,0,1,0,0,0,1,0,113.35,66.4926888889
Contra Costa,2014,1,0,0,0,0,0,1,75.19,79.5291111111
Contra Costa,2014,1,1,0,0,0,0,1,234.03,215.414766667
Contra Costa,2014,0,0,0,0,0,0,1,61.54,64.0817
Contra Costa,2014,0,1,0,0,0,0,1,124.24,117.829111111
Contra Costa,2014,1,0,1,0,0,0,0,35.2,72.8471746032
Contra Costa,2014,1,1,1,0,0,0,0,70.74,122.833902381
Contra Costa,2014,0,0,1,0,0,0,0,36.17,59.5973333333
Contra Costa,2014,0,1,1,0,0,0,0,37.82,66.4926888889
Del Norte,2005,1,1,1,0,0,0,0,409.09,320.581588889
Del Norte,2005,0,0,1,0,0,0,0,99.79,106.398
Del Norte,2005,0,1,1,0,0,0,0,87.49,98.5510333333
Del Norte,2006,1,0,1,0,0,0,0,331.63,254.831333333
Del Norte,2006,1,1,1,0,0,0,0,268.46,299.554977778
Del Norte,2006,0,0,1,0,0,0,0,116.85,121.797944444
Del Norte,2007,1,1,1,0,0,0,0,285.71,299.554977778
Del Norte,2007,0,0,1,0,0,0,0,142.76,127.548611111
Del Norte,2009,0,0,1,0,0,0,0,113.04,106.876166667
Del Norte,2010,0,1,1,0,0,0,0,171.36,118.871311111
El Dorado,2005,1,1,1,0,0,0,0,51.39,60.3838333333
El Dorado,2005,0,0,1,0,0,0,0,20.79,28.8103015873
El Dorado,2005,0,1,1,0,0,0,0,50.02,47.067
El Dorado,2006,1,0,1,0,0,0,0,42.19,43.2961222222
El Dorado,2006,1,1,1,0,0,0,0,53.89,61.4603
El Dorado,2006,0,0,1,0,0,0,0,32.45,31.2674126984
El Dorado,2006,0,1,1,0,0,0,0,40.68,41.2731333333
El Dorado,2007,1,0,1,0,0,0,0,36.84,40.0512222222
El Dorado,2007,1,1,1,0,0,0,0,73.03,78.4754666667
El Dorado,2007,0,0,1,0,0,0,0,37.55,32.5978888889
El Dorado,2007,0,1,1,0,0,0,0,37.67,38.3754555556
El Dorado,2008,1,0,1,0,0,0,0,38.01,43.3471777778
El Dorado,2008,1,1,1,0,0,0,0,79.69,78.1488444444
El Dorado,2008,0,0,1,0,0,0,0,30.77,35.0643333333
El Dorado,2008,0,1,1,0,0,0,0,38.05,36.9794
El Dorado,2009,1,1,1,0,0,0,0,81.69,79.5310888889
El Dorado,2009,0,0,1,0,0,0,0,32.42,31.0016666667
El Dorado,2009,0,1,1,0,0,0,0,37.92,38.5726555556
El Dorado,2010,1,0,1,0,0,0,0,42.53,45.9546777778
El Dorado,2010,1,1,1,0,0,0,0,67.8,70.6687777778
El Dorado,2010,0,0,1,0,0,0,0,34.5,29.8826666667
El Dorado,2010,0,1,1,0,0,0,0,36.62,42.4405444444
El Dorado,2011,1,1,1,0,0,0,0,39.63,81.4462
El Dorado,2011,0,0,1,0,0,0,0,43.05,31.6005
El Dorado,2011,0,1,1,0,0,0,0,56.03,50.0435333333
El Dorado,2012,0,0,0,0,0,1,0,52.14,45.2148
El Dorado,2012,1,1,1,0,0,0,0,55.02,57.5140555556
El Dorado,2012,0,0,1,0,0,0,0,42.2,45.2148
El Dorado,2012,0,1,1,0,0,0,0,44.44,43.9990666667
El Dorado,2013,0,0,0,0,0,1,0,43.01,38.3215333333
El Dorado,2013,0,1,0,0,0,1,0,37.91,34.0459666667
El Dorado,2013,1,1,1,0,0,0,0,96.69,88.5376444444
El Dorado,2013,0,0,1,0,0,0,0,23.26,38.3215333333
El Dorado,2013,0,1,1,0,0,0,0,29.8,34.0459666667
El Dorado,2014,0,0,0,0,0,1,0,46.69,40.2139777778
El Dorado,2014,0,1,0,0,0,1,0,40.98,40.4149444444
El Dorado,2014,0,0,0,0,0,0,1,211.19,343.947111111
El Dorado,2014,0,1,0,0,0,0,1,143.8,368.570444444
El Dorado,2014,1,1,1,0,0,0,0,81.44,88.3166222222
El Dorado,2014,0,0,1,0,0,0,0,37.84,40.2139777778
El Dorado,2014,0,1,1,0,0,0,0,47.67,40.4149444444
Fresno,2005,1,0,0,1,0,0,0,257.01,268.020955556
Fresno,2005,1,1,0,1,0,0,0,505.74,539.646333333
Fresno,2005,0,0,0,1,0,0,0,174.33,178.861333333
Fresno,2005,0,1,0,1,0,0,0,213.25,239.517722222
Fresno,2005,1,0,0,0,1,0,0,65.94,116.311180952
Fresno,2005,1,1,0,0,1,0,0,64.0,215.556
Fresno,2005,0,0,0,0,1,0,0,13.05,67.2797777778
Fresno,2005,0,1,0,0,1,0,0,18.95,58.5672222222
Fresno,2005,1,0,0,0,0,1,0,122.62,116.311180952
Fresno,2005,1,1,0,0,0,1,0,239.28,215.556
Fresno,2005,0,0,0,0,0,1,0,47.06,67.2797777778
Fresno,2005,0,1,0,0,0,1,0,73.52,58.5672222222
Fresno,2005,1,0,0,0,0,0,1,189.19,203.302555556
Fresno,2005,1,1,0,0,0,0,1,292.29,459.150333333
Fresno,2005,0,0,0,0,0,0,1,131.7,154.734111111
Fresno,2005,0,1,0,0,0,0,1,202.29,207.903666667
Fresno,2005,1,0,1,0,0,0,0,117.18,116.311180952
Fresno,2005,1,1,1,0,0,0,0,184.46,215.556
Fresno,2005,0,0,1,0,0,0,0,67.78,67.2797777778
Fresno,2005,0,1,1,0,0,0,0,81.2,58.5672222222
Fresno,2006,1,0,0,1,0,0,0,230.77,259.516622222
Fresno,2006,1,1,0,1,0,0,0,543.08,517.642111111
Fresno,2006,0,0,0,1,0,0,0,176.95,169.1793
Fresno,2006,0,1,0,1,0,0,0,198.98,213.839555556
Fresno,2006,1,0,0,0,1,0,0,95.69,111.137147619
Fresno,2006,1,1,0,0,1,0,0,113.44,197.159922222
Fresno,2006,0,0,0,0,1,0,0,16.6,40.4923333333
Fresno,2006,0,1,0,0,1,0,0,25.18,82.849
Fresno,2006,1,0,0,0,0,1,0,147.52,111.137147619
Fresno,2006,1,1,0,0,0,1,0,267.32,197.159922222
Fresno,2006,0,0,0,0,0,1,0,52.99,40.4923333333
Fresno,2006,0,1,0,0,0,1,0,81.99,82.849
Fresno,2006,1,0,0,0,0,0,1,161.15,222.265722222
Fresno,2006,1,1,0,0,0,0,1,406.44,382.680777778
Fresno,2006,0,0,0,0,0,0,1,79.37,75.8134444444
Fresno,2006,0,1,0,0,0,0,1,144.55,123.541630159
Fresno,2006,1,0,1,0,0,0,0,90.96,111.137147619
Fresno,2006,1,1,1,0,0,0,0,178.71,197.159922222
Fresno,2006,0,0,1,0,0,0,0,53.89,40.4923333333
Fresno,2006,0,1,1,0,0,0,0,79.05,82.849
Fresno,2007,1,0,0,1,0,0,0,389.61,305.102222222
Fresno,2007,1,1,0,1,0,0,0,671.92,518.489444444
Fresno,2007,0,0,0,1,0,0,0,149.27,193.8212
Fresno,2007,0,1,0,1,0,0,0,178.69,188.129444444
Fresno,2007,1,0,0,0,1,0,0,55.85,120.380911111
Fresno,2007,1,1,0,0,1,0,0,131.2,210.837888889
Fresno,2007,0,0,0,0,1,0,0,16.17,43.1306111111
Fresno,2007,0,1,0,0,1,0,0,21.98,60.0240888889
Fresno,2007,1,0,0,0,0,1,0,144.67,120.380911111
Fresno,2007,1,1,0,0,0,1,0,308.9,210.837888889
Fresno,2007,0,0,0,0,0,1,0,62.01,43.1306111111
Fresno,2007,0,1,0,0,0,1,0,82.4,60.0240888889
Fresno,2007,1,0,0,0,0,0,1,213.64,263.103055556
Fresno,2007,1,1,0,0,0,0,1,458.33,395.272444444
Fresno,2007,0,0,0,0,0,0,1,56.06,79.9806111111
Fresno,2007,0,1,0,0,0,0,1,92.65,93.3125
Fresno,2007,1,0,1,0,0,0,0,92.29,120.380911111
Fresno,2007,1,1,1,0,0,0,0,213.2,210.837888889
Fresno,2007,0,0,1,0,0,0,0,48.72,43.1306111111
Fresno,2007,0,1,1,0,0,0,0,78.94,60.0240888889
Fresno,2008,1,0,0,1,0,0,0,345.23,300.448
Fresno,2008,1,1,0,1,0,0,0,629.55,583.161333333
Fresno,2008,0,0,0,1,0,0,0,158.04,159.8377
Fresno,2008,0,1,0,1,0,0,0,219.33,223.830888889
Fresno,2008,1,0,0,0,1,0,0,72.38,119.69382381
Fresno,2008,1,1,0,0,1,0,0,126.05,247.658333333
Fresno,2008,0,1,0,0,1,0,0,20.4,59.7982444444
Fresno,2008,1,0,0,0,0,1,0,161.63,119.69382381
Fresno,2008,1,1,0,0,0,1,0,283.26,247.658333333
Fresno,2008,0,0,0,0,0,1,0,58.99,54.2101111111
Fresno,2008,0,1,0,0,0,1,0,86.47,59.7982444444
Fresno,2008,1,0,0,0,0,0,1,256.82,262.024388889
Fresno,2008,1,1,0,0,0,0,1,439.74,402.267444444
Fresno,2008,0,0,0,0,0,0,1,68.97,84.6447222222
Fresno,2008,0,1,0,0,0,0,1,125.66,124.049111111
Fresno,2008,1,0,1,0,0,0,0,113.5,119.69382381
Fresno,2008,1,1,1,0,0,0,0,213.45,247.658333333
Fresno,2008,0,0,1,0,0,0,0,46.05,54.2101111111
Fresno,2008,0,1,1,0,0,0,0,81.46,59.7982444444
Fresno,2009,1,0,0,1,0,0,0,371.45,400.305666667
Fresno,2009,1,1,0,1,0,0,0,553.52,576.435472222
Fresno,2009,0,0,0,1,0,0,0,175.57,217.454466667
Fresno,2009,0,1,0,1,0,0,0,236.45,318.630655556
Fresno,2009,1,0,0,0,1,0,0,75.8,129.947333333
Fresno,2009,1,1,0,0,1,0,0,206.16,221.615614286
Fresno,2009,0,0,0,0,1,0,0,12.81,50.6313666667
Fresno,2009,0,1,0,0,1,0,0,37.78,108.361466667
Fresno,2009,1,0,0,0,0,1,0,134.42,129.947333333
Fresno,2009,1,1,0,0,0,1,0,268.96,221.615614286
Fresno,2009,0,0,0,0,0,1,0,67.49,50.6313666667
Fresno,2009,0,1,0,0,0,1,0,87.86,108.361466667
Fresno,2009,1,0,0,0,0,0,1,517.24,542.1675
Fresno,2009,1,1,0,0,0,0,1,1153.85,859.222911111
Fresno,2009,0,0,0,0,0,0,1,182.06,206.786466667
Fresno,2009,0,1,0,0,0,0,1,400.93,390.395777778
Fresno,2009,1,0,1,0,0,0,0,147.02,129.947333333
Fresno,2009,1,1,1,0,0,0,0,264.69,221.615614286
Fresno,2009,0,0,1,0,0,0,0,73.3,50.6313666667
Fresno,2009,0,1,1,0,0,0,0,100.68,108.361466667
Fresno,2010,1,0,0,1,0,0,0,293.29,299.957
Fresno,2010,1,1,0,1,0,0,0,554.08,547.3004
Fresno,2010,0,0,0,1,0,0,0,170.48,189.926777778
Fresno,2010,0,1,0,1,0,0,0,227.46,259.980222222
Fresno,2010,1,0,0,0,1,0,0,87.8,108.007088889
Fresno,2010,1,1,0,0,1,0,0,140.38,231.620422222
Fresno,2010,0,1,0,0,1,0,0,22.88,99.1044111111
Fresno,2010,1,0,0,0,0,1,0,136.53,108.007088889
Fresno,2010,1,1,0,0,0,1,0,302.86,231.620422222
Fresno,2010,0,0,0,0,0,1,0,70.42,72.5624444444
Fresno,2010,0,1,0,0,0,1,0,96.96,99.1044111111
Fresno,2010,1,0,0,0,0,0,1,419.69,435.834055556
Fresno,2010,1,1,0,0,0,0,1,944.4,780.816677778
Fresno,2010,0,0,0,0,0,0,1,282.18,248.551633333
Fresno,2010,0,1,0,0,0,0,1,425.46,381.448144444
Fresno,2010,1,0,1,0,0,0,0,143.86,108.007088889
Fresno,2010,1,1,1,0,0,0,0,246.54,231.620422222
Fresno,2010,0,0,1,0,0,0,0,71.67,72.5624444444
Fresno,2010,0,1,1,0,0,0,0,114.88,99.1044111111
Fresno,2011,1,0,0,1,0,0,0,257.93,264.906777778
Fresno,2011,1,1,0,1,0,0,0,522.47,546.138666667
Fresno,2011,0,0,0,1,0,0,0,117.83,144.359188889
Fresno,2011,0,1,0,1,0,0,0,240.62,228.837722222
Fresno,2011,1,0,0,0,1,0,0,95.52,137.097377778
Fresno,2011,1,1,0,0,1,0,0,123.04,227.301907937
Fresno,2011,0,1,0,0,1,0,0,24.19,93.9540222222
Fresno,2011,1,0,0,0,0,1,0,189.92,137.097377778
Fresno,2011,1,1,0,0,0,1,0,312.55,227.301907937
Fresno,2011,0,0,0,0,0,1,0,70.32,68.3658222222
Fresno,2011,0,1,0,0,0,1,0,101.1,93.9540222222
Fresno,2011,1,0,0,0,0,0,1,149.02,202.48
Fresno,2011,1,1,0,0,0,0,1,289.14,376.229444444
Fresno,2011,0,0,0,0,0,0,1,99.21,88.1856111111
Fresno,2011,0,1,0,0,0,0,1,144.65,123.892666667
Fresno,2011,1,0,1,0,0,0,0,150.5,137.097377778
Fresno,2011,1,1,1,0,0,0,0,252.5,227.301907937
Fresno,2011,0,0,1,0,0,0,0,72.01,68.3658222222
Fresno,2011,0,1,1,0,0,0,0,105.23,93.9540222222
Fresno,2012,1,0,0,1,0,0,0,258.99,322.590222222
Fresno,2012,1,1,0,1,0,0,0,656.25,608.193805556
Fresno,2012,0,0,0,1,0,0,0,160.99,183.825911111
Fresno,2012,0,1,0,1,0,0,0,288.52,277.539477778
Fresno,2012,1,0,0,0,1,0,0,52.88,109.478555556
Fresno,2012,1,1,0,0,1,0,0,106.75,220.801422222
Fresno,2012,0,0,0,0,1,0,0,23.69,53.2112380952
Fresno,2012,0,1,0,0,1,0,0,26.39,117.563188889
Fresno,2012,1,0,0,0,0,1,0,166.8,109.478555556
Fresno,2012,1,1,0,0,0,1,0,308.33,220.801422222
Fresno,2012,0,0,0,0,0,1,0,78.83,53.2112380952
Fresno,2012,0,1,0,0,0,1,0,124.58,117.563188889
Fresno,2012,1,1,0,0,0,0,1,111.27,207.847849206
Fresno,2012,0,0,0,0,0,0,1,52.97,53.1097222222
Fresno,2012,0,1,0,0,0,0,1,71.05,179.548788889
Fresno,2012,1,0,1,0,0,0,0,169.93,109.478555556
Fresno,2012,1,1,1,0,0,0,0,263.49,220.801422222
Fresno,2012,0,0,1,0,0,0,0,81.77,53.2112380952
Fresno,2012,0,1,1,0,0,0,0,130.02,117.563188889
Fresno,2013,1,0,0,1,0,0,0,287.96,302.728222222
Fresno,2013,1,1,0,1,0,0,0,559.59,571.621027778
Fresno,2013,0,0,0,1,0,0,0,177.04,190.344577778
Fresno,2013,0,1,0,1,0,0,0,241.04,248.302477778
Fresno,2013,1,0,0,0,1,0,0,42.34,127.810544444
Fresno,2013,1,1,0,0,1,0,0,121.83,176.687777778
Fresno,2013,0,0,0,0,1,0,0,21.98,60.5209333333
Fresno,2013,0,1,0,0,1,0,0,42.0,102.240133333
Fresno,2013,1,0,0,0,0,1,0,162.0,127.810544444
Fresno,2013,1,1,0,0,0,1,0,288.08,176.687777778
Fresno,2013,0,0,0,0,0,1,0,88.3,60.5209333333
Fresno,2013,0,1,0,0,0,1,0,134.37,102.240133333
Fresno,2013,1,1,0,0,0,0,1,88.92,220.242960317
Fresno,2013,0,0,0,0,0,0,1,48.96,55.2573444444
Fresno,2013,0,1,0,0,0,0,1,54.1,154.985411111
Fresno,2013,1,0,1,0,0,0,0,146.41,127.810544444
Fresno,2013,1,1,1,0,0,0,0,229.39,176.687777778
Fresno,2013,0,0,1,0,0,0,0,88.79,60.5209333333
Fresno,2013,0,1,1,0,0,0,0,147.38,102.240133333
Fresno,2014,1,0,0,1,0,0,0,413.65,398.795222222
Fresno,2014,1,1,0,1,0,0,0,774.68,672.672533333
Fresno,2014,0,0,0,1,0,0,0,208.31,229.0718
Fresno,2014,0,1,0,1,0,0,0,372.57,353.660822222
Fresno,2014,1,0,0,0,1,0,0,72.39,129.928622222
Fresno,2014,1,1,0,0,1,0,0,104.19,136.5074
Fresno,2014,0,0,0,0,1,0,0,28.17,91.8295888889
Fresno,2014,0,1,0,0,1,0,0,36.59,134.279866667
Fresno,2014,1,0,0,0,0,1,0,175.3,129.928622222
Fresno,2014,1,1,0,0,0,1,0,285.19,136.5074
Fresno,2014,0,0,0,0,0,1,0,111.08,91.8295888889
Fresno,2014,0,1,0,0,0,1,0,164.81,134.279866667
Fresno,2014,1,1,0,0,0,0,1,94.72,295.3517
Fresno,2014,0,0,0,0,0,0,1,39.45,76.3123333333
Fresno,2014,0,1,0,0,0,0,1,93.74,224.682211111
Fresno,2014,1,0,1,0,0,0,0,136.65,129.928622222
Fresno,2014,1,1,1,0,0,0,0,187.07,136.5074
Fresno,2014,0,0,1,0,0,0,0,106.29,91.8295888889
Fresno,2014,0,1,1,0,0,0,0,146.99,134.279866667
Humboldt,2005,1,1,0,0,0,1,0,229.68,213.696866667
Humboldt,2005,1,0,1,0,0,0,0,89.02,104.267566667
Humboldt,2005,1,1,1,0,0,0,0,212.94,213.696866667
Humboldt,2005,0,0,1,0,0,0,0,44.06,64.1273333333
Humboldt,2005,0,1,1,0,0,0,0,86.47,84.2522333333
Humboldt,2006,1,0,1,0,0,0,0,84.53,90.7133444444
Humboldt,2006,1,1,1,0,0,0,0,124.69,126.012238095
Humboldt,2006,0,0,1,0,0,0,0,53.21,55.9268222222
Humboldt,2006,0,1,1,0,0,0,0,79.45,82.6935222222
Humboldt,2007,0,1,0,0,0,0,1,83.06,176.443222222
Humboldt,2007,1,0,1,0,0,0,0,80.47,80.6068555556
Humboldt,2007,1,1,1,0,0,0,0,136.87,143.800966667
Humboldt,2007,0,0,1,0,0,0,0,57.67,54.0808444444
Humboldt,2007,0,1,1,0,0,0,0,66.11,73.5534555556
Humboldt,2008,1,0,1,0,0,0,0,55.15,64.9908555556
Humboldt,2008,1,1,1,0,0,0,0,110.84,130.1385
Humboldt,2008,0,0,1,0,0,0,0,58.54,60.3410111111
Humboldt,2008,0,1,1,0,0,0,0,71.54,71.6475444444
Humboldt,2009,1,0,1,0,0,0,0,94.99,71.9943
Humboldt,2009,1,1,1,0,0,0,0,169.22,151.067611111
Humboldt,2009,0,0,1,0,0,0,0,59.19,56.7484
Humboldt,2009,0,1,1,0,0,0,0,83.09,76.4238777778
Humboldt,2010,1,0,1,0,0,0,0,69.35,83.0036888889
Humboldt,2010,1,1,1,0,0,0,0,112.31,131.3435
Humboldt,2010,0,0,1,0,0,0,0,55.33,53.4506666667
Humboldt,2010,0,1,1,0,0,0,0,79.06,76.9717555556
Humboldt,2011,1,0,1,0,0,0,0,61.67,81.5142444444
Humboldt,2011,1,1,1,0,0,0,0,162.07,154.589922222
Humboldt,2011,0,0,1,0,0,0,0,67.84,63.4358888889
Humboldt,2011,0,1,1,0,0,0,0,68.03,73.0562333333
Humboldt,2012,1,0,1,0,0,0,0,129.15,108.580222222
Humboldt,2012,1,1,1,0,0,0,0,177.82,167.194944444
Humboldt,2012,0,0,1,0,0,0,0,55.61,63.2459444444
Humboldt,2012,0,1,1,0,0,0,0,88.29,85.2484
Humboldt,2013,0,1,0,0,0,1,0,82.84,80.6354
Humboldt,2013,1,0,1,0,0,0,0,71.5,78.7798
Humboldt,2013,1,1,1,0,0,0,0,159.76,156.735166667
Humboldt,2013,0,0,1,0,0,0,0,78.12,69.1905555556
Humboldt,2013,0,1,1,0,0,0,0,69.36,80.6354
Humboldt,2014,1,1,1,0,0,0,0,111.51,131.577404762
Humboldt,2014,0,0,1,0,0,0,0,78.47,68.8205555556
Humboldt,2014,0,1,1,0,0,0,0,52.69,60.1586666667
Imperial,2005,1,0,0,0,0,1,0,88.94,134.692666667
Imperial,2005,1,1,0,0,0,1,0,271.76,273.772777778
Imperial,2005,0,0,0,0,0,1,0,98.71,117.862
Imperial,2005,0,1,0,0,0,1,0,187.06,174.532777778
Imperial,2005,1,1,1,0,0,0,0,274.44,273.772777778
Imperial,2005,0,0,1,0,0,0,0,139.35,117.862
Imperial,2005,0,1,1,0,0,0,0,180.5,174.532777778
Imperial,2006,0,1,0,1,0,0,0,822.0,631.375333333
Imperial,2006,1,0,0,0,0,1,0,123.1,143.993
Imperial,2006,1,1,0,0,0,1,0,241.0,251.553611111
Imperial,2006,0,0,0,0,0,1,0,100.11,120.217111111
Imperial,2006,0,1,0,0,0,1,0,186.37,189.599888889
Imperial,2006,1,1,1,0,0,0,0,274.91,251.553611111
Imperial,2006,0,0,1,0,0,0,0,135.56,120.217111111
Imperial,2006,0,1,1,0,0,0,0,181.24,189.599888889
Imperial,2007,0,0,0,1,0,0,0,603.69,540.193566667
Imperial,2007,0,1,0,1,0,0,0,884.89,589.003955556
Imperial,2007,1,0,0,0,0,1,0,130.17,164.727
Imperial,2007,1,1,0,0,0,1,0,248.67,265.753211111
Imperial,2007,0,0,0,0,0,1,0,94.16,103.528166667
Imperial,2007,0,1,0,0,0,1,0,185.36,146.182388889
Imperial,2007,1,1,1,0,0,0,0,272.11,265.753211111
Imperial,2007,0,0,1,0,0,0,0,112.56,103.528166667
Imperial,2007,0,1,1,0,0,0,0,122.21,146.182388889
Imperial,2008,1,0,0,0,0,1,0,100.84,153.094039683
Imperial,2008,1,1,0,0,0,1,0,246.71,279.516492063
Imperial,2008,0,0,0,0,0,1,0,102.51,109.702777778
Imperial,2008,0,1,0,0,0,1,0,169.71,160.410833333
Imperial,2008,1,1,1,0,0,0,0,273.97,279.516492063
Imperial,2008,0,0,1,0,0,0,0,127.81,109.702777778
Imperial,2008,0,1,1,0,0,0,0,136.81,160.410833333
Imperial,2009,1,0,0,0,0,1,0,98.14,164.829333333
Imperial,2009,1,1,0,0,0,1,0,256.54,301.7488
Imperial,2009,0,0,0,0,0,1,0,103.06,125.816844444
Imperial,2009,0,1,0,0,0,1,0,215.15,168.344433333
Imperial,2009,1,1,1,0,0,0,0,373.67,301.7488
Imperial,2009,0,0,1,0,0,0,0,130.45,125.816844444
Imperial,2009,0,1,1,0,0,0,0,131.28,168.344433333
Imperial,2010,1,0,0,0,0,1,0,155.17,180.695166667
Imperial,2010,1,1,0,0,0,1,0,291.42,310.475111111
Imperial,2010,0,0,0,0,0,1,0,106.23,119.584777778
Imperial,2010,0,1,0,0,0,1,0,235.82,200.998777778
Imperial,2010,0,0,1,0,0,0,0,131.11,119.584777778
Imperial,2010,0,1,1,0,0,0,0,174.44,200.998777778
Imperial,2011,1,0,0,0,0,1,0,104.9,110.469111111
Imperial,2011,1,1,0,0,0,1,0,177.25,225.555219048
Imperial,2011,0,0,0,0,0,1,0,98.33,137.7042
Imperial,2011,0,1,0,0,0,1,0,182.65,171.171188889
Imperial,2011,1,1,1,0,0,0,0,278.81,225.555219048
Imperial,2011,0,0,1,0,0,0,0,103.62,137.7042
Imperial,2011,0,1,1,0,0,0,0,132.12,171.171188889
Imperial,2012,1,0,0,0,0,1,0,64.54,131.19852381
Imperial,2012,1,1,0,0,0,1,0,160.93,295.348977778
Imperial,2012,0,0,0,0,0,1,0,97.43,253.375577778
Imperial,2012,0,1,0,0,0,1,0,172.57,318.6794
Imperial,2012,1,0,1,0,0,0,0,237.15,131.19852381
Imperial,2012,1,1,1,0,0,0,0,461.25,295.348977778
Imperial,2012,0,0,1,0,0,0,0,289.06,253.375577778
Imperial,2012,0,1,1,0,0,0,0,451.78,318.6794
Imperial,2013,1,0,0,0,0,1,0,73.84,240.352
Imperial,2013,1,1,0,0,0,1,0,178.34,236.758952381
Imperial,2013,0,0,0,0,0,1,0,93.27,180.335111111
Imperial,2013,0,1,0,0,0,1,0,163.76,191.694111111
Imperial,2013,1,0,1,0,0,0,0,276.68,240.352
Imperial,2013,1,1,1,0,0,0,0,301.42,236.758952381
Imperial,2013,0,0,1,0,0,0,0,234.44,180.335111111
Imperial,2013,0,1,1,0,0,0,0,184.58,191.694111111
Imperial,2014,1,0,0,0,0,1,0,65.26,101.337777778
Imperial,2014,1,1,0,0,0,1,0,154.6,238.199777778
Imperial,2014,0,0,0,0,0,1,0,114.96,126.132888889
Imperial,2014,0,1,0,0,0,1,0,212.78,164.984166667
Imperial,2014,0,0,1,0,0,0,0,133.86,126.132888889
Imperial,2014,0,1,1,0,0,0,0,148.06,164.984166667
