County,Year,Rate (per 10k)
Tehama,2009,117.85
Tehama,2009,112.36
Tehama,2009,107.29
Tehama,2009,98.37
Tehama,2010,64.98
Tehama,2010,208.84
Tehama,2010,79.63
Tehama,2010,120.03
Tehama,2011,124.28
Tehama,2011,44.66
Tehama,2011,58.92
Tehama,2012,76.05
Tehama,2012,58.44
Tehama,2012,74.11
Tehama,2013,52.46
Tehama,2013,66.13
Tehama,2014,209.21
Tehama,2014,149.78
Tehama,2014,63.72
Tehama,2014,81.28
Tulare,2005,200.37
Tulare,2005,359.33
Tulare,2005,102.24
Tulare,2005,206.18
Tulare,2005,38.34
Tulare,2005,61.36
Tulare,2005,430.62
Tulare,2005,142.66
Tulare,2005,374.05
Tulare,2005,69.53
Tulare,2005,173.06
Tulare,2005,67.83
Tulare,2005,88.02
Tulare,2006,273.64
Tulare,2006,287.9
Tulare,2006,101.65
Tulare,2006,172.52
Tulare,2006,37.39
Tulare,2006,60.27
Tulare,2006,553.0
Tulare,2006,330.75
Tulare,2006,96.71
Tulare,2006,175.06
Tulare,2006,50.87
Tulare,2006,72.26
Tulare,2007,194.3
Tulare,2007,366.3
Tulare,2007,95.65
Tulare,2007,132.04
Tulare,2007,30.73
Tulare,2007,55.93
Tulare,2007,338.27
Tulare,2007,377.78
Tulare,2007,155.44
Tulare,2007,77.27
Tulare,2007,132.85
Tulare,2007,43.68
Tulare,2007,65.38
Tulare,2008,245.63
Tulare,2008,67.45
Tulare,2008,116.39
Tulare,2008,27.81
Tulare,2008,52.27
Tulare,2008,425.96
Tulare,2008,1042.55
Tulare,2008,282.16
Tulare,2008,416.54
Tulare,2008,48.43
Tulare,2008,70.63
Tulare,2008,33.61
Tulare,2008,59.9
Tulare,2009,819.67
Tulare,2009,266.15
Tulare,2009,72.67
Tulare,2009,132.98
Tulare,2009,36.59
Tulare,2009,62.57
Tulare,2009,591.97
Tulare,2009,1410.79
Tulare,2009,603.29
Tulare,2009,876.87
Tulare,2009,75.88
Tulare,2009,121.42
Tulare,2009,55.91
Tulare,2009,85.87
Tulare,2010,250.86
Tulare,2010,186.75
Tulare,2010,58.57
Tulare,2010,118.7
Tulare,2010,26.63
Tulare,2010,49.22
Tulare,2010,1054.95
Tulare,2010,1983.3
Tulare,2010,699.05
Tulare,2010,1210.4
Tulare,2010,70.15
Tulare,2010,106.3
Tulare,2010,45.87
Tulare,2010,55.69
Tulare,2011,336.7
Tulare,2011,259.03
Tulare,2011,66.26
Tulare,2011,132.11
Tulare,2011,29.89
Tulare,2011,59.2
Tulare,2011,603.45
Tulare,2011,957.03
Tulare,2011,424.29
Tulare,2011,643.37
Tulare,2011,56.42
Tulare,2011,89.22
Tulare,2011,47.73
Tulare,2011,53.76
Tulare,2012,308.58
Tulare,2012,62.03
Tulare,2012,141.4
Tulare,2012,33.61
Tulare,2012,58.13
Tulare,2012,443.46
Tulare,2012,1027.13
Tulare,2012,341.0
Tulare,2012,602.14
Tulare,2012,63.12
Tulare,2012,131.61
Tulare,2012,40.87
Tulare,2012,50.46
Tulare,2013,293.13
Tulare,2013,274.22
Tulare,2013,54.64
Tulare,2013,128.59
Tulare,2013,35.1
Tulare,2013,72.03
Tulare,2013,461.54
Tulare,2013,1081.08
Tulare,2013,355.5
Tulare,2013,455.13
Tulare,2013,46.18
Tulare,2013,137.4
Tulare,2013,39.64
Tulare,2013,62.42
Tulare,2014,244.7
Tulare,2014,59.27
Tulare,2014,119.29
Tulare,2014,34.45
Tulare,2014,69.51
Tulare,2014,568.93
Tulare,2014,1264.37
Tulare,2014,556.33
Tulare,2014,907.19
Tulare,2014,82.77
Tulare,2014,30.47
Tulare,2014,53.11
Tuolumne,2005,183.86
Tuolumne,2005,104.96
Tuolumne,2005,72.39
Tuolumne,2006,193.88
Tuolumne,2006,52.41
Tuolumne,2006,109.97
Tuolumne,2007,266.67
Tuolumne,2007,49.01
Tuolumne,2007,85.34
Tuolumne,2008,154.0
Tuolumne,2008,74.71
Tuolumne,2009,142.54
Tuolumne,2009,59.72
Tuolumne,2009,55.97
Tuolumne,2010,58.97
Tuolumne,2010,73.89
Tuolumne,2011,97.93
Tuolumne,2011,83.49
Tuolumne,2012,105.78
Tuolumne,2012,84.74
Tuolumne,2013,85.2
Tuolumne,2014,109.45
Tuolumne,2014,60.21
Ventura,2005,710.06
Ventura,2005,181.85
Ventura,2005,188.42
Ventura,2005,113.8
Ventura,2005,42.8
Ventura,2005,73.3
Ventura,2005,122.38
Ventura,2005,39.09
Ventura,2005,58.61
Ventura,2005,108.86
Ventura,2005,80.45
Ventura,2005,57.63
Ventura,2005,97.45
Ventura,2005,38.61
Ventura,2005,47.77
Ventura,2006,636.36
Ventura,2006,176.5
Ventura,2006,193.22
Ventura,2006,81.25
Ventura,2006,58.24
Ventura,2006,58.23
Ventura,2006,156.07
Ventura,2006,28.2
Ventura,2006,58.49
Ventura,2006,62.5
Ventura,2006,36.74
Ventura,2006,81.32
Ventura,2006,31.53
Ventura,2006,44.25
Ventura,2007,99.15
Ventura,2007,162.25
Ventura,2007,98.55
Ventura,2007,29.64
Ventura,2007,53.51
Ventura,2007,113.79
Ventura,2007,40.98
Ventura,2007,58.36
Ventura,2007,55.53
Ventura,2007,99.81
Ventura,2007,26.99
Ventura,2007,34.76
Ventura,2008,161.27
Ventura,2008,54.48
Ventura,2008,112.33
Ventura,2008,31.4
Ventura,2008,60.77
Ventura,2008,56.8
Ventura,2008,82.72
Ventura,2008,31.13
Ventura,2008,44.06
Ventura,2009,380.95
Ventura,2009,258.53
Ventura,2009,35.23
Ventura,2009,62.35
Ventura,2009,111.9
Ventura,2009,34.86
Ventura,2009,61.15
Ventura,2009,119.45
Ventura,2009,44.92
Ventura,2009,66.28
Ventura,2009,125.69
Ventura,2009,37.45
Ventura,2009,68.97
Ventura,2010,415.34
Ventura,2010,150.2
Ventura,2010,234.34
Ventura,2010,71.7
Ventura,2010,122.84
Ventura,2010,30.68
Ventura,2010,59.76
Ventura,2010,121.63
Ventura,2010,41.21
Ventura,2010,62.98
Ventura,2010,116.96
Ventura,2010,37.63
Ventura,2010,57.9
Ventura,2011,460.53
Ventura,2011,153.75
Ventura,2011,89.47
Ventura,2011,50.38
Ventura,2011,53.21
Ventura,2011,110.36
Ventura,2011,36.13
Ventura,2011,62.16
Ventura,2011,57.03
Ventura,2011,42.76
Ventura,2011,117.07
Ventura,2011,38.65
Ventura,2011,48.18
Ventura,2012,199.27
Ventura,2012,49.04
Ventura,2012,55.92
Ventura,2012,108.99
Ventura,2012,36.16
Ventura,2012,74.42
Ventura,2012,44.61
Ventura,2012,49.79
Ventura,2012,120.7
Ventura,2012,36.65
Ventura,2012,49.03
Ventura,2013,236.09
Ventura,2013,171.26
Ventura,2013,44.97
Ventura,2013,97.35
Ventura,2013,36.79
Ventura,2013,60.33
Ventura,2013,48.84
Ventura,2013,86.22
Ventura,2013,36.86
Ventura,2013,54.58
Ventura,2014,402.68
Ventura,2014,330.3
Ventura,2014,145.75
Ventura,2014,36.43
Ventura,2014,59.55
Ventura,2014,93.14
Ventura,2014,45.65
Ventura,2014,77.57
Ventura,2014,39.18
Ventura,2014,54.07
Ventura,2014,65.56
Ventura,2014,86.05
Ventura,2014,44.71
Ventura,2014,44.77
Yolo,2005,111.48
Yolo,2005,26.47
Yolo,2005,51.06
Yolo,2005,116.18
Yolo,2005,19.98
Yolo,2005,33.14
Yolo,2006,126.95
Yolo,2006,31.74
Yolo,2006,44.25
Yolo,2006,75.35
Yolo,2006,26.77
Yolo,2006,36.96
Yolo,2007,46.7
Yolo,2007,69.95
Yolo,2007,34.54
Yolo,2007,100.46
Yolo,2007,39.21
Yolo,2007,30.53
Yolo,2008,66.88
Yolo,2008,84.63
Yolo,2008,19.37
Yolo,2008,28.9
Yolo,2008,125.0
Yolo,2008,24.24
Yolo,2008,43.62
Yolo,2009,48.54
Yolo,2009,84.43
Yolo,2009,24.41
Yolo,2009,50.23
Yolo,2009,64.49
Yolo,2009,114.84
Yolo,2009,38.16
Yolo,2009,51.87
Yolo,2010,310.85
Yolo,2010,44.08
Yolo,2010,120.68
Yolo,2010,33.91
Yolo,2010,63.98
Yolo,2010,107.88
Yolo,2010,130.32
Yolo,2010,43.99
Yolo,2010,62.88
Yolo,2011,50.63
Yolo,2011,95.27
Yolo,2011,34.94
Yolo,2011,55.76
Yolo,2011,102.74
Yolo,2011,32.4
Yolo,2011,48.25
Yolo,2012,85.12
Yolo,2012,45.69
Yolo,2012,53.39
Yolo,2012,81.86
Yolo,2012,29.33
Yolo,2012,58.57
Yolo,2013,55.27
Yolo,2013,87.19
Yolo,2013,42.46
Yolo,2013,69.57
Yolo,2013,73.37
Yolo,2013,28.3
Yolo,2013,61.43
Yolo,2014,83.26
Yolo,2014,123.36
Yolo,2014,60.11
Yolo,2014,61.19
Yolo,2014,51.3
Yolo,2014,40.9
Yolo,2014,57.1
